osebuildingid,datayear,buildingtype,primarypropertytype,propertyname,address,city,state,zipcode,taxparcelidentificationnumber,councildistrictcode,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuildings,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,energystarscore,siteeuiwnkbtu_sf,sourceeuikbtu_sf,sourceeuiwnkbtu_sf,siteenergyusekbtu,siteenergyusewnkbtu,steamusekbtu,electricitykwh,electricitykbtu,naturalgastherms,naturalgaskbtu,defaultdata,compliancestatus,totalghgemissions,ghgemissionsintensity,building_age,gfa_per_floor,parking_ratio,is_multipurpose,energystarscore_is_missing,building_age_category,floor_density,primary_usage_dominance,remaining_usage_dominance,usage_balance_index,eui_ratio,energy_efficiency_score,is_high_performer,energy_vulnerability_index,elec_ratio,gas_ratio,steam_ratio,carbon_intensity_of_mix,fossil_fuel_dependency,avg_building_size,geo_cluster,is_downtown,is_central_district,dist_to_center,building_macro_category,size_category,is_specialized,age_size_interaction,usage_size_interaction,perf_age_interaction,log_gfa_total,log_gfa_building,age_squared,energy_score_squared,score_per_sqft,construction_era,is_pre_1980,regulatory_gap,decade_built,size_vs_neighborhood,age_vs_neighborhood,density_vs_type,neighborhood_avg_score,score_vs_neighborhood,data_confidence_index,is_compliant,admin_risk_flag,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,cat_Education,cat_Healthcare,cat_Hospitality,cat_Other,cat_Public_Assembly,cat_Residential,cat_Storage,is_public_building,star_score_percentile,renovation_potential_index,surface_exposure_index,structural_complexity_score
24711,2016,NonResidential,Small- and Mid-Sized Office,Fobes Building - 558,558 1st Avenue South,Seattle,WA,98104.0,7666206865,2,DOWNTOWN,47.59657,-122.33394,1910,1.0,5,32250,0,32250,Office,Office,32250.0,92.0,26.89999962,69.19999695,73.80000305,796042.375,866241.875,0.0,195920.0938,668479.0,1275.630127,127563.0,False,Compliant,11.44,0.35,106,6450.0,0.0,1,0,Historic,6.45,1.0,0.0,1.0,0.35693644289965537,0.92,1,0.07476635514018691,0.8397530345039735,0.1602464944155768,0.0,0.011012323307537491,0.1602464944155768,32.25,1,1,0,0.028435444431203032,Other,Small,1,3.4185,0.3225,106,10.381304329495126,10.381304329495126,1.1236000000000002,0.8464,8.862084867179135,Historic,1,106,1910,0.36278959890656903,51.5,0.5207982882288821,68.54356060606061,1.342212152192534,1.0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.8344739093242087,8.48,5375.0,11.004182589264834
24653,2016,NonResidential,Retail Store,(ID24653) Greenwood Shopping Center,100 N 85TH ST,Seattle,WA,98103.0,3626039310,6,NORTHWEST,47.69061,-122.35731,1953,1.0,1,51000,0,51000,Retail Store,Retail Store,51000.0,95.0,26.10000038,75.40000153,75.69999695,1298039.875,1330840.875,0.0,347895.9063,1187021.0,1110.190186,111019.0,False,Compliant,14.17,0.28,63,51000.0,0.0,1,0,Mature,51.0,1.0,0.0,1.0,0.338196279609545,0.95,1,0.078125,0.9144719071130231,0.08552818918602173,0.0,0.007276409748198221,0.08552818918602173,51.0,8,0,0,0.07056608392138487,Commercial,Medium,1,3.213,0.51,63,10.839600519357369,10.839600519357369,0.39690000000000003,0.9025,8.76416061923582,Mid_Century,1,63,1950,0.9088398036193208,23.0,1.9459706959706962,70.80288461538461,1.341753242343994,1.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.882164242942686,3.15,25500.0,6.8289483271951426
24664,2016,Multifamily MR (5-9),Mid-Rise Multifamily,melrose terrace,308 E Republican St,Seattle,WA,98102.0,6848200060,3,EAST,47.62332,-122.32755,1961,1.0,9,144995,0,144995,Multifamily Housing,Multifamily Housing,144995.0,98.0,31.70000076,56.79999924,60.20000076,4287439.5,4591996.5,0.0,523629.3125,1786623.0,25008.16016,2500816.0,False,Compliant,145.27,1.0,55,16110.555555555555,0.0,1,0,Mature,16.110555555555553,1.0,0.0,1.0,0.5211267742263442,0.98,1,0.03571428571428571,0.41671095300586747,0.5832889303744111,0.0,0.03216444616886139,0.5832889303744111,144.995,1,0,0,0.021932051887588636,Residential,Medium,1,7.974725,1.44995,55,11.884461434815309,11.884461434815309,0.30250000000000005,0.9603999999999999,8.246061509603694,Mid_Century,1,55,1960,2.723831529906823,6.0,1.6286449206991058,69.46643109540636,1.4107533445241365,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.938836612489307,1.1,14499.5,6.53645378914842
24688,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Mercer Vista,401 E Mercer St,Seattle,WA,98102.0,6848200246,3,EAST,47.62409,-122.32643,1959,1.0,5,27910,0,27910,"Multifamily Housing, Parking",Multifamily Housing,25459.0,73.0,37.29999924,106.4000015,117.0999985,862744.0,949308.5,0.0,252855.7969,862744.0,0.0,0.0,False,Compliant,6.01,0.22,57,5582.0,0.0,2,0,Mature,5.582,0.9121820136151917,0.08781798638480831,0.8397880246957481,0.3186090324444215,0.73,0,0.46551724137931033,1.0,0.0,0.0,0.003,0.0,27.91,1,0,0,0.023150053995615316,Residential,Small,1,1.59087,0.5582,0,10.236776155340317,10.236776155340317,0.32489999999999997,0.5328999999999999,7.131151340250552,Mid_Century,1,57,1950,0.5243086865043582,8.0,0.5642943792964011,69.46643109540636,1.050867287247571,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.548759623609923,15.389999999999999,4651.666666666667,11.66992481708796
24700,2016,NonResidential,Mixed Use Property,JukeboxCity Building,1946-1952 1st Ave S,Seattle,WA,98134.0,7666206275,2,GREATER DUWAMISH,47.58452,-122.3337,1916,1.0,1,27000,0,27000,"Other, Other - Entertainment/Public Assembly, Self-Storage Facility",Other,9000.0,66.0,9.199999809,26.70000076,28.89999962,229856.4063,248334.9063,0.0,67367.10156,229857.0,0.0,0.0,False,Compliant,1.6,0.06,100,27000.0,0.0,3,1,Old,27.0,0.3333333333333333,0.6666666666666667,0.5555555555555556,0.3183520508633873,0.66,0,0.33663366336633666,1.0000025829169157,0.0,0.0,0.003000007748750747,0.0,27.0,7,0,0,0.03921632823200495,Other,Small,0,2.7,0.81,0,10.203629181337648,10.203629181337648,1.0,0.43560000000000004,6.468286805317606,Historic,1,100,1910,0.644468313641246,48.0,1.4729950900163669,61.92263610315186,1.0658460968950998,0.7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.3248502994011976,34.0,13500.0,30.610887544012947
24701,2016,NonResidential,Other,(ID24701) Showbox SODO,1700 1ST AVE S,Seattle,WA,98134.0,7666206400,2,GREATER DUWAMISH,47.58787,-122.33365,1935,1.0,2,20747,0,20747,"Office, Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,11815.0,72.0,50.70000076,128.8000031,131.3000031,1001964.0,1051152.375,0.0,227174.0938,775118.0,2268.460205,226846.0,False,Compliant,17.45,0.84,81,10373.5,0.0,3,1,Old,10.3735,0.569479924808406,0.43052007519159396,0.5096549199027635,0.3749999850737581,0.72,0,0.34146341463414637,0.7735986522469869,0.22640134775301307,0.0,0.014320067387650653,0.22640134775301307,20.747,7,0,0,0.036188940299484315,Other,Small,0,1.680507,0.62241,0,9.940205135471292,9.940205135471292,0.6561000000000001,0.5184,7.2433112816827485,Historic,1,81,1930,0.4952142260412937,29.0,0.4943528402592451,61.92263610315186,1.162741196612836,0.7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.459153122326775,22.68,6915.666666666667,24.15469847919524
24705,2016,NonResidential,Warehouse,(ID24705) Budget Sales- 1534 1st Ave S,1534 1st Ave S,Seattle,WA,98101.0,7666206455,2,GREATER DUWAMISH,47.58903,-122.33361,1928,1.0,2,40800,0,40800,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,36000.0,60.0,22.79999924,38.29999924,41.20000076,817255.875,929876.625,0.0,98911.70313,337487.0,4797.689941,479769.0,False,Compliant,27.83,0.68,88,20400.0,0.0,2,1,Old,20.4,0.8823529411764706,0.11764705882352944,0.7923875432525951,0.5221932218503094,0.6,0,0.449438202247191,0.4129514517102737,0.5870487012405998,0.0,0.03235243552088261,0.5870487012405998,40.8,7,0,0,0.03516442804881269,Storage,Small,0,3.5904,0.816,0,10.616461869895815,10.616461869895815,0.7744,0.36,5.651600385825039,Historic,1,88,1920,0.9738632295023273,36.0,0.6593406593406592,61.92263610315186,0.9689509971773634,0.7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.2559880239520958,35.2,13600.0,18.684972891016635
24708,2016,NonResidential,Small- and Mid-Sized Office,820,820 1st Ave S,Seattle,WA,98134.0,7666206631,2,GREATER DUWAMISH,47.59508,-122.33378,1920,1.0,2,20150,0,20150,Office,Office,20150.0,80.0,29.39999962,89.80000305,92.30000305,576174.125,592196.6875,0.0,168867.0,576174.0,0.0,0.0,False,Compliant,4.02,0.2,96,10075.0,0.0,1,0,Old,10.075,1.0,0.0,1.0,0.3184855167997681,0.8,1,0.20618556701030927,0.9999997830516947,0.0,0.0,0.002999999349155084,0.0,20.15,1,0,0,0.0297833309084073,Other,Small,1,1.9344,0.2015,96,9.911009193934975,9.911009193934975,0.9216,0.6400000000000001,8.071831882565084,Historic,1,96,1920,0.48096431555078173,44.0,0.8134950006055793,61.92263610315186,1.2919346629031512,1.0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.6396492728828058,19.2,6716.666666666667,9.514568826177575
24712,2016,NonResidential,Small- and Mid-Sized Office,Fobes Building - 562,562 1st Avenue South,Seattle,WA,98104.0,7666206865,2,DOWNTOWN,47.59639,-122.33368,1909,1.0,7,36000,0,36000,Office,Office,31500.0,40.0,53.40000153,167.6999969,167.6999969,1682454.875,1682454.875,0.0,493099.3125,1682455.0,0.0,0.0,False,Compliant,11.73,0.33,107,5142.857142857143,0.0,1,0,Historic,5.142857142857143,0.875,0.125,0.78125,0.3184257752958849,0.4,0,0.5555555555555556,1.0000000742961976,0.0,0.0,0.003000000222888593,0.0,36.0,1,1,0,0.0287276260766525,Other,Small,0,3.852,0.36,0,10.491301994830229,10.491301994830229,1.1449,0.16000000000000003,3.812682164683725,Historic,1,107,1900,0.40497443598872823,52.5,0.4152544490861519,68.54356060606061,0.5835705009532757,1.0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.13494439692044483,64.2,4500.0,11.225693134468345
24714,2016,NonResidential,Warehouse,Great Floors,1251 1st Ave S,Seattle,WA,98111.0,7666206990,2,GREATER DUWAMISH,47.59081,-122.33487,1938,1.0,2,41276,0,41276,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,24300.0,60.0,69.80000305,103.4000015,113.9000015,2502081.0,2880753.0,0.0,230363.7031,786001.0,17160.80078,1716080.0,False,Compliant,96.62,2.34,78,20638.0,0.0,3,1,Old,20.638,0.5887198371935265,0.4112801628064735,0.5157424190232917,0.5860734776681797,0.6,0,0.5063291139240507,0.3141389107706745,0.6858610892293255,0.0,0.037293054461466274,0.6858610892293255,41.276,7,0,0,0.03301092243485871,Storage,Small,0,3.219528,1.23828,0,10.628060723095926,10.628060723095926,0.6084,0.36,5.645432554747595,Historic,1,78,1930,0.9852249671798544,26.0,0.6670329670329671,61.92263610315186,0.9689509971773634,0.7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.2559880239520958,31.200000000000003,13758.666666666666,24.869662092044464
24716,2016,NonResidential,Refrigerated Warehouse,Pacific Commercial,85 South Atlantic St.,Seattle,WA,98134.0,7666207070,2,GREATER DUWAMISH,47.58999,-122.33539,1937,0.0,2,24430,0,24430,"Other, Refrigerated Warehouse",Refrigerated Warehouse,15667.0,75.0,53.29999924,131.0,133.8000031,1232822.875,1297406.125,0.0,265886.8125,907206.0,3256.170166,325617.0,False,Compliant,23.62,0.97,79,12215.0,0.0,2,1,Old,12.215,0.641301678264429,0.35869832173557104,0.5399323285606884,0.38625953030534355,0.75,0,0.3125,0.7358770009844278,0.2641231004088888,0.0,0.01620615532462439,0.2641231004088888,24.43,7,0,0,0.03353130179399324,Other,Small,0,1.92997,0.4886,0,10.103608096692797,10.103608096692797,0.6241000000000001,0.5625,7.42309076938066,Historic,1,79,1930,0.5831244778613199,27.0,0.47901960784313724,61.92263610315186,1.2111887464717044,0.7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.5786997433704021,19.75,8143.333333333333,15.96370079277462
24717,2016,NonResidential,Other,1701 First Ave South LLC,1701 First Ave South,Seattle,WA,98134.0,7666207085,2,GREATER DUWAMISH,47.58788,-122.33458,1910,1.0,3,27690,0,27690,"Other, Parking",Other,24717.0,72.0,0.699999988,2.099999905,2.200000048,16808.90039,17260.0,0.0,4926.399902,16809.0,0.0,0.0,False,Non-Compliant,0.12,0.0,106,9230.0,0.0,2,1,Historic,9.23,0.8926327193932828,0.10736728060671719,0.8083209046763287,0.33333334269841314,0.72,0,0.2616822429906542,1.0000059260271457,0.0,0.0,0.003000017778081437,0.0,27.69,7,0,0,0.035787467079970936,Other,Small,0,2.93514,0.5538,0,10.22886272963353,10.22886272963353,1.1236000000000002,0.5184,7.038905683171637,Historic,1,106,1910,0.6609380594343001,54.0,0.43985894014487226,61.92263610315186,1.162741196612836,0.7,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.459153122326775,29.68,6922.5,21.685188986823086
24720,2016,NonResidential,Small- and Mid-Sized Office,Guardian Security Systems,1743 1st Ave S,Seattle,WA,98134.0,7666207100,2,GREATER DUWAMISH,47.58686,-122.33469,1927,1.0,1,22580,0,22580,Office,Office,22580.0,90.0,41.5,122.8000031,122.0,928584.875,937950.625,0.0,251990.5938,859792.0,687.9299927,68793.0,False,Compliant,9.65,0.43,89,22580.0,0.0,1,0,Old,22.58,1.0,0.0,1.0,0.33469053283761685,0.9,1,0.1111111111111111,0.925916438171578,0.07408369644185729,0.0,0.00670418522593317,0.07408369644185729,22.58,7,0,0,0.03667562814731364,Other,Small,1,2.00962,0.2258,89,10.024864123702642,10.024864123702642,0.7921,0.81,8.9776777908845,Historic,1,89,1920,0.5389664637784939,37.0,1.8231977284043654,61.92263610315186,1.4534264957660452,1.0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.8071000855431993,8.9,11290.0,8.922129070095352
24725,2016,NonResidential,Warehouse,Seattle Curtain Mfg Co,104 Twelfth Avenue,Seattle,WA,98122.0,8061000025,3,CENTRAL,47.60192,-122.31641,1926,1.0,1,20000,0,20000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,20000.0,18.0,43.90000153,52.5,59.59999847,743528.125,877874.875,0.0,37885.10156,129264.0,6142.640137,614264.0,False,Compliant,33.52,1.68,90,20000.0,0.0,1,0,Old,20.0,1.0,0.0,1.0,0.7085714430476191,0.18,0,0.9010989010989011,0.17385219960576476,0.8261476322768557,0.0,0.044307381109490646,0.8261476322768557,20.0,1,0,0,0.0377752365975338,Storage,Micro,1,1.8,0.2,0,9.90353755128617,9.90353755128617,0.81,0.0324,1.8175323622277115,Historic,1,90,1920,0.4436360409919702,54.0,0.6464124111182934,66.8,0.2694610778443114,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.06544054747647562,73.8,10000.0,8.913183796157554
24726,2016,NonResidential,Warehouse,"Archives, Records and Elections Warehouse",1215 E Fir St,Seattle,WA,98122.0,8061000045,3,CENTRAL,47.60224,-122.31529,1954,1.0,1,42000,0,42000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,38000.0,60.0,54.70000076,81.80000305,87.0,2070005.625,2298245.25,0.0,177045.0,604078.0,14659.28027,1465928.0,False,Compliant,82.07,1.95,62,42000.0,0.0,2,1,Mature,42.0,0.9047619047619048,0.09523809523809523,0.8276643990929706,0.6026894547896964,0.6,0,0.6349206349206349,0.2918243277720562,0.7081758533868718,0.0,0.038408793212820376,0.7081758533868718,42.0,1,0,0,0.038601913165017925,Storage,Small,1,2.604,0.84,0,10.645448706505872,10.645448706505872,0.3844,0.36,5.6362114603334215,Mid_Century,1,62,1950,0.9316356860831374,26.0,1.3574660633484161,66.8,0.8982035928143713,0.7,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.2559880239520958,24.8,21000.0,13.200356396067281
24752,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Summit at Madison Park,1819 23rd Ave Suite 101,Seattle,WA,98122.0,8080930000,3,CENTRAL,47.61799,-122.3032,2004,1.0,6,439604,156997,282607,"Multifamily Housing, Other",Multifamily Housing,186618.0,99.0,36.59999847,54.0,55.40000153,8555790.0,8803657.0,0.0,924846.375,3155576.0,29411.87109,2941187.0,False,Compliant,178.21,0.41,12,73267.33333333333,0.35713278314119073,2,0,New,47.101166666666664,0.42451388067442514,0.5754861193255749,0.5113963084216699,0.659259230925926,0.99,1,0.07692307692307693,0.3688234517209983,0.3437656838234692,0.0,0.019326051597806863,0.3437656838234692,282.607,1,0,0,0.046168280236539,Residential,Large,0,5.275248,8.79208,12,12.993631875423262,12.551816057395225,0.0144,0.9801,7.619116883498373,Modern,0,12,2000,9.751208908211703,-24.0,4.761541312845397,66.8,1.4820359281437125,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.9580838323353293,0.12,62800.57142857143,3.118471650101583
24758,2016,NonResidential,Self-Storage Facility,TRW Building,1120 12th Ave,Seattle,WA,98122.0,3225049017,3,CENTRAL,47.61234,-122.31628,1962,1.0,1,24248,0,24248,"Parking, Self-Storage Facility",Self-Storage Facility,21018.0,72.0,5.699999809,16.70000076,18.0,111969.7031,120610.5,0.0,32752.0,111750.0,2.199999809,220.0,False,Compliant,0.79,0.03,54,24248.0,0.0,2,1,Mature,24.248,0.866793137578357,0.13320686242164304,0.769074411549151,0.31736526645523333,0.72,0,0.509090909090909,0.9980378343970084,0.001964817213130576,0.0,0.003098248815486946,0.001964817213130576,24.248,1,0,0,0.0340133209198912,Storage,Small,0,1.309392,0.48496,0,10.096130658401954,10.096130658401954,0.2916,0.5184,7.131444950158398,Mid_Century,1,54,1960,0.5378643360986647,18.0,1.2443007607538263,66.8,1.0778443113772456,0.7,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.459153122326775,15.120000000000001,12124.0,10.90382111107411
24764,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luxe at Meridian Apartments,10306 Meridian Avenue North,Seattle,WA,98133.0,3226049228,5,NORTHWEST,47.70349,-122.33279,1970,1.0,9,127230,0,127230,Multifamily Housing,Multifamily Housing,115000.0,84.0,33.59999847,98.19999695,103.0999985,3699690.0,3862066.75,0.0,1039199.813,3545750.0,1539.400146,153940.0,False,Compliant,32.89,0.26,46,14136.666666666666,0.0,1,0,Modern,14.136666666666667,0.9038748722785507,0.09612512772144932,0.8262298249160311,0.3279022582495101,0.84,1,0.3404255319148936,0.958391108444221,0.041608891555778994,0.0,0.00508044457778895,0.041608891555778994,127.23,8,0,0,0.08461631166625191,Residential,Medium,1,5.85258,1.2723,46,11.753759610887355,11.753759610887355,0.2116,0.7055999999999999,7.146649479047698,Mid_Century,1,46,1970,2.2672880042056116,6.0,1.4291009570022914,70.80288461538461,1.1863923405989,1.0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.707656116338751,7.36,12723.0,5.406729421008183
24769,2016,NonResidential,Senior Care Community,Aljoya Thornton Place,450 NE 100th St,Seattle,WA,98133.0,3226049568,5,NORTH,47.70178,-122.32352,2009,1.0,6,244500,0,244500,Senior Care Community,Senior Care Community,244500.0,100.0,46.29999924,101.5,103.1999969,11019641.0,11314740.0,0.0,1857741.375,6338614.0,46810.26172,4681026.0,False,Compliant,292.8,1.2,7,40750.0,0.0,1,0,New,40.75,1.0,0.0,1.0,0.4443349602955665,1.0,1,0.0,0.5752105717418562,0.4247893375110859,0.0,0.02423946660331312,0.4247893375110859,244.5,8,0,0,0.08527043332832196,Healthcare,Large,1,1.7115,2.445,7,12.40697467786825,12.40697467786825,0.004900000000000001,1.0,8.059982598205952,Modern,0,7,2000,5.87528535383876,-30.0,2.0599639063992843,74.26666666666667,1.3464991023339319,1.0,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0.9831052181351583,0.0,34928.57142857143,0.8684882274507776
24778,2016,NonResidential,Warehouse,5055 Properties LLC (ID24778),5055 E Marginal Way S,Seattle,WA,98134.0,3573201061,2,GREATER DUWAMISH,47.55608,-122.3388,1932,1.0,1,24617,0,24617,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22752.0,60.0,4.800000191,14.80000019,15.10000038,106918.0,109471.7969,0.0,31335.90039,106918.0,0.0,0.0,False,Compliant,0.75,0.03,84,24617.0,0.0,1,1,Old,24.617,0.9242393467928667,0.07576065320713332,0.8599580467344763,0.31756755058528147,0.6,0,0.47058823529411764,1.0,0.0,0.0,0.003,0.0,24.617,0,0,0,0.06527010341649267,Storage,Small,1,2.067828,0.24617,0,10.111233161670242,10.111233161670242,0.7055999999999999,0.36,5.93399430520983,Historic,1,84,1930,0.5875880176632057,32.0,0.7956367162249515,61.92263610315186,0.9689509971773634,0.7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.2559880239520958,33.6,12308.5,8.493435855803003
24780,2016,NonResidential,Other,McKinstry SEA - 210 S Hudson Innovation Center,210 S Hudson St,Seattle,WA,98134.0,3573700130,2,GREATER DUWAMISH,47.55768,-122.33137,2009,1.0,3,127065,84710,42355,"Office, Parking",Parking,84710.0,72.0,79.40000153,240.6000061,249.3999939,3245111.5,3363692.75,0.0,951087.625,3245111.0,0.0,0.0,False,Compliant,22.62,0.18,7,42355.0,0.6666666666666666,2,1,New,14.118333333333334,0.6666666666666666,0.33333333333333337,0.5555555555555556,0.31837072538627836,0.72,0,3.5,0.9999998459220892,0.0,0.0,0.002999999537766268,0.0,42.355,0,0,0,0.06532868665448588,Other,Medium,0,0.889455,2.5413,0,11.752461915490594,10.653865366550345,0.004900000000000001,0.5184,6.126375947247172,Modern,0,7,2000,3.032939491586108,-45.0,0.6728142076502732,61.92263610315186,1.162741196612836,0.7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.459153122326775,1.9600000000000002,31766.25,1.6453446681686832
24781,2016,NonResidential,Retail Store,Grainger Branch 756,4930 3rd Ave S,Seattle,WA,98134.0,3573700195,2,GREATER DUWAMISH,47.55772,-122.33017,1964,1.0,1,37247,0,37247,Retail Store,Retail Store,37247.0,69.0,53.40000153,91.30000305,97.19999695,1748644.5,1988034.875,0.0,219225.7969,747998.0,10006.45996,1000646.0,False,Compliant,58.36,1.57,52,37247.0,0.0,1,0,Mature,37.247,1.0,0.0,1.0,0.5136911277463533,0.69,0,0.5849056603773585,0.42775875828391646,0.5722409557803201,0.0,0.03161204693120871,0.5722409557803201,37.247,0,0,0,0.06562991162571924,Commercial,Small,1,1.936844,0.37247,0,10.52535353109111,10.52535353109111,0.27040000000000003,0.4760999999999999,6.555599277133936,Mid_Century,1,52,1960,0.8890559732664995,0.0,1.4212072649572651,61.92263610315186,1.114293646753968,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.3659110350727117,16.12,18623.5,5.473183836167377
24795,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Sahali Condominiums,400 Melrose Ave E,Seattle,WA,98102.0,7504440000,3,EAST,47.62229,-122.32764,1967,1.0,6,51568,0,51568,Multifamily Housing,Multifamily Housing,51568.0,70.0,32.5,80.69999695,84.40000153,1578270.375,1674297.875,0.0,351078.3125,1197879.0,3803.910156,380391.0,False,Compliant,28.55,0.55,49,8594.666666666666,0.0,1,0,Modern,8.594666666666667,1.0,0.0,1.0,0.37918217517355185,0.7,0,0.6,0.7589821230725439,0.24101763932558135,0.0,0.015050881253473442,0.24101763932558135,51.568,1,0,0,0.021733837673081912,Residential,Medium,1,2.526832,0.51568,0,10.850675995738127,10.850675995738127,0.24009999999999998,0.48999999999999994,6.451210968560322,Mid_Century,1,49,1960,0.9687406071535918,0.0,0.8688502493597521,69.46643109540636,1.0076809603743833,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.37489307100085545,14.7,7366.857142857143,5.316831237911682
24803,2016,NonResidential,Retail Store,"JG Crown Hill, LLC",8700 15th Ave NW,Seattle,WA,98117.0,7515000155,6,BALLARD,47.69274,-122.37602,1993,1.0,1,25384,0,25384,Retail Store,Retail Store,23468.0,11.0,136.6999969,296.7999878,303.2999878,3027867.5,3207111.5,0.0,530922.6875,1811508.0,12163.58984,1216359.0,False,Compliant,77.23,3.04,23,25384.0,0.0,1,0,New,25.384,0.9245193822880554,0.07548061771194459,0.8604334118764643,0.4346361364641539,0.11,0,3.7083333333333335,0.5982784913804848,0.40172134348679395,0.0,0.02308606667894153,0.40172134348679395,25.384,2,0,0,0.07702321727894758,Commercial,Small,1,0.583832,0.25384,0,10.141913727381494,10.141913727381494,0.0529,0.0121,1.0846079246663096,Early_Code,0,23,1990,0.6019159631983306,-15.0,0.9685592185592187,64.7967032967033,0.1697617230560502,1.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.04362703165098375,20.470000000000002,12692.0,2.3326401572977438
24805,2016,Multifamily MR (5-9),Mid-Rise Multifamily,"North 46th Properties, LLC",101 N 46th St,Seattle,WA,98103.0,7517500515,6,LAKE UNION,47.66209,-122.3575,1967,1.0,6,29840,0,29840,Multifamily Housing,Multifamily Housing,29840.0,89.0,24.60000038,71.5,77.30000305,679574.875,734283.625,0.0,199172.0,679575.0,0.0,0.0,False,Compliant,4.74,0.16,49,4973.333333333333,0.0,1,0,Modern,4.973333333333333,1.0,0.0,1.0,0.3188811082517482,0.89,1,0.22,1.0000001839385249,0.0,0.0,0.0030000005518155746,0.0,29.84,2,0,0,0.04239066052799817,Residential,Small,1,1.46216,0.2984,49,10.303638565820524,10.303638565820524,0.24009999999999998,0.7921,8.637725346387143,Mid_Century,1,49,1960,0.34340888558983124,32.0,0.5027631756301388,72.38020833333333,1.2296179031445638,1.0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.7931993156544055,5.39,4262.857142857143,5.048782897252057
24822,2016,NonResidential,Small- and Mid-Sized Office,1943 First Avenue,1943 1st Avenue South,Seattle,WA,98134.0,7666207160,2,GREATER DUWAMISH,47.58462,-122.3347,1910,0.0,3,49052,0,49052,"Office, Retail Store",Office,32393.0,96.0,34.0,106.5999985,106.5999985,1441445.625,1441445.625,0.0,422463.5,1441445.0,0.0,0.0,False,Compliant,10.05,0.2,106,16350.666666666666,0.0,2,0,Historic,16.350666666666665,0.6603808203539101,0.3396191796460899,0.5514440150747864,0.31894934782761747,0.96,1,0.037383177570093455,0.9999995664075084,0.0,0.0,0.002999998699222525,0.0,49.052,7,0,0,0.03873673192203955,Other,Small,0,5.199512,0.98104,106,10.800656625202697,10.800656625202697,1.1236000000000002,0.9216,8.888348489478838,Historic,1,106,1910,1.1708318415085333,54.0,1.3202169320001613,61.92263610315186,1.5503215954837815,1.0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.9011976047904192,4.24,12263.0,22.89739204542972
